record_id,country_code,country_name,region,income_group,year,education_level,population_school_age_millions,literacy_rate_youth,literacy_rate_adult,primary_enrollment_rate,secondary_enrollment_rate,tertiary_enrollment_rate,gender_parity_index_primary,gender_parity_index_secondary,govt_expenditure_education_pct_gdp,pupil_teacher_ratio_primary,primary_completion_rate,sdg4_index_score
20820,C104,Country 104,Europe & Central Asia,High income,1991,Secondary,2.37,99.9,99.8,86.68,74.2,48.83,0.926,0.911,4.8,8.0,76.75,66.3
20821,C104,Country 104,Europe & Central Asia,High income,1991,Tertiary,2.37,99.9,99.8,86.68,74.2,48.83,0.926,0.911,4.8,8.0,76.75,66.3
20822,C104,Country 104,Europe & Central Asia,High income,1992,Primary,1.74,99.9,99.8,87.71,75.99,54.77,0.908,0.895,4.34,8.0,78.36,65.36
20823,C104,Country 104,Europe & Central Asia,High income,1992,Secondary,1.74,99.9,99.8,87.71,75.99,54.77,0.908,0.895,4.34,8.0,78.36,65.36
20824,C104,Country 104,Europe & Central Asia,High income,1992,Tertiary,1.74,99.9,99.8,87.71,75.99,54.77,0.908,0.895,4.34,8.0,78.36,65.36
20825,C104,Country 104,Europe & Central Asia,High income,1993,Primary,6.54,99.9,99.8,91.37,77.3,52.84,0.904,0.904,5.0,8.0,79.62,64.86
20826,C104,Country 104,Europe & Central Asia,High income,1993,Secondary,6.54,99.9,99.8,91.37,77.3,52.84,0.904,0.904,5.0,8.0,79.62,64.86
20827,C104,Country 104,Europe & Central Asia,High income,1993,Tertiary,6.54,99.9,99.8,91.37,77.3,52.84,0.904,0.904,5.0,8.0,79.62,64.86
20828,C104,Country 104,Europe & Central Asia,High income,1994,Primary,17.11,99.9,99.8,89.06,76.11,53.48,0.912,0.903,5.53,8.0,78.91,66.63
20829,C104,Country 104,Europe & Central Asia,High income,1994,Secondary,17.11,99.9,99.8,89.06,76.11,53.48,0.912,0.903,5.53,8.0,78.91,66.63
20830,C104,Country 104,Europe & Central Asia,High income,1994,Tertiary,17.11,99.9,99.8,89.06,76.11,53.48,0.912,0.903,5.53,8.0,78.91,66.63
20831,C104,Country 104,Europe & Central Asia,High income,1995,Primary,22.04,99.9,99.8,90.1,77.47,57.82,0.912,0.943,4.81,8.0,78.91,65.22
20832,C104,Country 104,Europe & Central Asia,High income,1995,Secondary,22.04,99.9,99.8,90.1,77.47,57.82,0.912,0.943,4.81,8.0,78.91,65.22
20833,C104,Country 104,Europe & Central Asia,High income,1995,Tertiary,22.04,99.9,99.8,90.1,77.47,57.82,0.912,0.943,4.81,8.0,78.91,65.22
20834,C104,Country 104,Europe & Central Asia,High income,1996,Primary,4.24,99.9,99.8,89.06,80.13,59.88,0.93,0.914,4.57,8.0,78.99,64.64
20835,C104,Country 104,Europe & Central Asia,High income,1996,Secondary,4.24,99.9,99.8,89.06,80.13,59.88,0.93,0.914,4.57,8.0,78.99,64.64
20836,C104,Country 104,Europe & Central Asia,High income,1996,Tertiary,4.24,99.9,99.8,89.06,80.13,59.88,0.93,0.914,4.57,8.0,78.99,64.64
20837,C104,Country 104,Europe & Central Asia,High income,1997,Primary,2.56,99.9,99.8,89.91,74.42,57.01,0.937,0.966,5.02,8.0,79.73,64.99
20838,C104,Country 104,Europe & Central Asia,High income,1997,Secondary,2.56,99.9,99.8,89.91,74.42,57.01,0.937,0.966,5.02,8.0,79.73,64.99
20839,C104,Country 104,Europe & Central Asia,High income,1997,Tertiary,2.56,99.9,99.8,89.91,74.42,57.01,0.937,0.966,5.02,8.0,79.73,64.99
20840,C104,Country 104,Europe & Central Asia,High income,1998,Primary,10.54,99.9,99.8,92.92,79.66,57.42,0.931,0.938,4.67,8.0,80.37,67.73
20841,C104,Country 104,Europe & Central Asia,High income,1998,Secondary,10.54,99.9,99.8,92.92,79.66,57.42,0.931,0.938,4.67,8.0,80.37,67.73
20842,C104,Country 104,Europe & Central Asia,High income,1998,Tertiary,10.54,99.9,99.8,92.92,79.66,57.42,0.931,0.938,,8.0,80.37,67.73
20843,C104,Country 104,Europe & Central Asia,High income,1999,Primary,11.31,99.9,99.8,88.97,83.13,54.46,0.919,0.941,4.63,8.0,76.76,67.12
20844,C104,Country 104,Europe & Central Asia,High income,1999,Secondary,11.31,99.9,99.8,88.97,83.13,54.46,0.919,0.941,4.63,8.0,76.76,67.12
20845,C104,Country 104,Europe & Central Asia,High income,1999,Tertiary,11.31,99.9,99.8,88.97,83.13,54.46,0.919,0.941,4.63,8.0,76.76,67.12
20846,C104,Country 104,Europe & Central Asia,High income,2000,Primary,0.71,99.9,99.8,95.79,77.37,55.27,0.927,0.938,4.78,8.0,84.19,67.5
20847,C104,Country 104,Europe & Central Asia,High income,2000,Secondary,0.71,99.9,99.8,95.79,77.37,55.27,0.927,0.938,4.78,8.0,84.19,67.5
20848,C104,Country 104,Europe & Central Asia,High income,2000,Tertiary,0.71,99.9,99.8,95.79,77.37,55.27,0.927,0.938,4.78,8.0,84.19,67.5
20849,C104,Country 104,Europe & Central Asia,High income,2001,Primary,0.89,99.9,99.8,91.7,79.57,55.67,0.936,0.93,4.9,8.0,81.74,67.08
20850,C104,Country 104,Europe & Central Asia,High income,2001,Secondary,0.89,99.9,99.8,91.7,79.57,55.67,0.936,0.93,4.9,8.0,81.74,67.08
20851,C104,Country 104,Europe & Central Asia,High income,2001,Tertiary,0.89,99.9,99.8,91.7,79.57,55.67,0.936,0.93,4.9,8.0,81.74,67.08
20852,C104,Country 104,Europe & Central Asia,High income,2002,Primary,13.61,99.9,99.8,92.07,78.9,59.28,0.963,0.906,4.79,8.0,79.54,68.35
20853,C104,Country 104,Europe & Central Asia,High income,2002,Secondary,13.61,99.9,99.8,92.07,78.9,59.28,0.963,0.906,4.79,8.0,79.54,68.35
20854,C104,Country 104,Europe & Central Asia,High income,2002,Tertiary,13.61,99.9,99.8,92.07,78.9,59.28,0.963,0.906,4.79,8.0,79.54,68.35
20855,C104,Country 104,Europe & Central Asia,High income,2003,Primary,1.11,99.9,99.8,89.22,78.2,62.5,0.953,0.915,5.02,8.0,80.8,68.75
20856,C104,Country 104,Europe & Central Asia,High income,2003,Secondary,1.11,99.9,99.8,89.22,78.2,62.5,0.953,0.915,5.02,8.0,80.8,68.75
20857,C104,Country 104,Europe & Central Asia,High income,2003,Tertiary,1.11,99.9,99.8,89.22,78.2,62.5,0.953,0.915,5.02,8.0,80.8,68.75
20858,C104,Country 104,Europe & Central Asia,High income,2004,Primary,11.46,99.9,99.8,92.38,78.66,57.95,0.916,0.931,4.8,8.0,82.14,68.1
20859,C104,Country 104,Europe & Central Asia,High income,2004,Secondary,11.46,99.9,99.8,92.38,78.66,57.95,0.916,0.931,4.8,8.0,82.14,68.1
20860,C104,Country 104,Europe & Central Asia,High income,2004,Tertiary,11.46,99.9,99.8,92.38,78.66,57.95,0.916,0.931,4.8,8.0,82.14,68.1
20861,C104,Country 104,Europe & Central Asia,High income,2005,Primary,1.02,99.9,99.8,87.96,80.0,57.47,0.933,0.962,5.03,8.0,77.13,66.23
20862,C104,Country 104,Europe & Central Asia,High income,2005,Secondary,1.02,99.9,99.8,87.96,80.0,57.47,0.933,0.962,5.03,8.0,77.13,66.23
20863,C104,Country 104,Europe & Central Asia,High income,2005,Tertiary,1.02,99.9,99.8,87.96,80.0,57.47,0.933,0.962,5.03,8.0,77.13,66.23
20864,C104,Country 104,Europe & Central Asia,High income,2006,Primary,2.56,99.9,99.8,90.79,79.67,56.61,0.981,0.923,5.38,8.0,80.07,69.03
20865,C104,Country 104,Europe & Central Asia,High income,2006,Secondary,2.56,99.9,99.8,90.79,79.67,56.61,0.981,0.923,5.38,,80.07,69.03
20866,C104,Country 104,Europe & Central Asia,High income,2006,Tertiary,2.56,99.9,99.8,90.79,79.67,56.61,0.981,0.923,5.38,8.0,80.07,69.03
20867,C104,Country 104,Europe & Central Asia,High income,2007,Primary,12.39,99.9,99.8,95.44,80.63,63.32,0.922,0.969,5.26,8.0,83.92,67.77
20868,C104,Country 104,Europe & Central Asia,High income,2007,Secondary,12.39,99.9,99.8,95.44,80.63,63.32,0.922,0.969,5.26,8.0,83.92,67.77
20869,C104,Country 104,Europe & Central Asia,High income,2007,Tertiary,12.39,99.9,99.8,95.44,80.63,63.32,0.922,0.969,5.26,8.0,83.92,67.77
20870,C104,Country 104,Europe & Central Asia,High income,2008,Primary,8.93,99.9,99.8,96.87,82.64,64.97,0.944,0.957,4.4,8.0,85.58,69.8
20871,C104,Country 104,Europe & Central Asia,High income,2008,Secondary,8.93,99.9,99.8,96.87,82.64,64.97,0.944,0.957,4.4,8.0,85.58,69.8
20872,C104,Country 104,Europe & Central Asia,High income,2008,Tertiary,8.93,99.9,99.8,96.87,82.64,64.97,0.944,0.957,4.4,8.0,85.58,69.8
20873,C104,Country 104,Europe & Central Asia,High income,2009,Primary,1.27,99.9,99.8,95.33,76.11,59.41,0.927,0.954,4.96,8.0,83.68,67.14
20874,C104,Country 104,Europe & Central Asia,High income,2009,Secondary,1.27,99.9,99.8,95.33,76.11,59.41,0.927,0.954,4.96,8.0,83.68,67.14
20875,C104,Country 104,Europe & Central Asia,High income,2009,Tertiary,1.27,99.9,99.8,95.33,76.11,59.41,0.927,0.954,4.96,8.0,83.68,67.14
20876,C104,Country 104,Europe & Central Asia,High income,2010,Primary,2.49,99.9,99.8,89.98,83.35,58.87,0.963,0.96,4.85,8.0,81.01,68.38
20877,C104,Country 104,Europe & Central Asia,High income,2010,Secondary,2.49,99.9,99.8,89.98,83.35,58.87,0.963,0.96,4.85,8.0,81.01,68.38
20878,C104,Country 104,Europe & Central Asia,High income,2010,Tertiary,2.49,99.9,99.8,89.98,83.35,58.87,0.963,0.96,4.85,8.0,81.01,68.38
20879,C104,Country 104,Europe & Central Asia,High income,2011,Primary,11.4,99.9,99.8,94.86,83.44,63.78,0.967,0.984,5.37,8.0,83.39,71.08
20880,C104,Country 104,Europe & Central Asia,High income,2011,Secondary,11.4,99.9,99.8,94.86,83.44,63.78,0.967,0.984,5.37,8.0,83.39,71.08
20881,C104,Country 104,Europe & Central Asia,High income,2011,Tertiary,11.4,99.9,99.8,94.86,83.44,63.78,0.967,0.984,5.37,8.0,83.39,71.08
20882,C104,Country 104,Europe & Central Asia,High income,2012,Primary,7.44,99.9,99.8,97.88,82.78,61.16,0.97,0.933,5.21,8.0,85.31,70.73
20883,C104,Country 104,Europe & Central Asia,High income,2012,Secondary,7.44,99.9,99.8,97.88,82.78,61.16,0.97,0.933,5.21,8.0,85.31,70.73
20884,C104,Country 104,Europe & Central Asia,High income,2012,Tertiary,7.44,99.9,99.8,97.88,82.78,61.16,0.97,0.933,5.21,8.0,85.31,70.73
20885,C104,Country 104,Europe & Central Asia,High income,2013,Primary,1.66,99.9,99.8,93.67,86.26,66.26,0.974,0.961,4.57,8.0,81.55,69.06
20886,C104,Country 104,Europe & Central Asia,High income,2013,Secondary,1.66,99.9,99.8,93.67,86.26,66.26,0.974,0.961,4.57,8.0,81.55,69.06
20887,C104,Country 104,Europe & Central Asia,High income,2013,Tertiary,1.66,99.9,99.8,93.67,86.26,66.26,0.974,0.961,4.57,8.0,81.55,69.06
20888,C104,Country 104,Europe & Central Asia,High income,2014,Primary,2.29,99.9,99.8,96.47,83.17,61.88,0.947,0.97,5.26,8.0,82.76,69.43
20889,C104,Country 104,Europe & Central Asia,High income,2014,Secondary,2.29,99.9,99.8,96.47,83.17,61.88,0.947,0.97,5.26,8.0,82.76,69.43
20890,C104,Country 104,Europe & Central Asia,High income,2014,Tertiary,2.29,99.9,99.8,96.47,83.17,61.88,0.947,0.97,5.26,8.0,82.76,69.43
20891,C104,Country 104,Europe & Central Asia,High income,2015,Primary,7.18,99.9,99.8,95.73,84.63,70.08,0.987,0.98,4.91,8.0,81.16,67.61
20892,C104,Country 104,Europe & Central Asia,High income,2015,Secondary,7.18,99.9,99.8,95.73,84.63,70.08,0.987,0.98,4.91,8.0,81.16,67.61
20893,C104,Country 104,Europe & Central Asia,High income,2015,Tertiary,7.18,99.9,99.8,95.73,84.63,70.08,0.987,0.98,4.91,8.0,81.16,67.61
20894,C104,Country 104,Europe & Central Asia,High income,2016,Primary,11.23,99.9,99.8,97.23,84.72,63.73,0.962,0.984,5.28,8.0,84.16,71.04
20895,C104,Country 104,Europe & Central Asia,High income,2016,Secondary,11.23,99.9,99.8,97.23,84.72,63.73,0.962,0.984,5.28,8.0,84.16,71.04
20896,C104,Country 104,Europe & Central Asia,High income,2016,Tertiary,11.23,99.9,99.8,97.23,84.72,63.73,0.962,0.984,5.28,8.0,84.16,71.04
20897,C104,Country 104,Europe & Central Asia,High income,2017,Primary,4.62,99.9,99.8,97.2,85.24,69.61,0.975,0.953,4.66,8.0,90.4,72.66
20898,C104,Country 104,Europe & Central Asia,High income,2017,Secondary,4.62,99.9,99.8,97.2,85.24,69.61,0.975,0.953,4.66,8.0,90.4,72.66
20899,C104,Country 104,Europe & Central Asia,High income,2017,Tertiary,4.62,99.9,99.8,97.2,85.24,69.61,0.975,0.953,4.66,8.0,90.4,72.66
20900,C104,Country 104,Europe & Central Asia,High income,2018,Primary,11.17,99.9,99.8,96.45,88.02,66.6,0.983,1.012,4.67,8.0,83.71,69.82
20901,C104,Country 104,Europe & Central Asia,High income,2018,Secondary,11.17,99.9,99.8,96.45,88.02,66.6,0.983,1.012,4.67,8.0,83.71,69.82
20902,C104,Country 104,Europe & Central Asia,High income,2018,Tertiary,11.17,99.9,99.8,96.45,88.02,66.6,0.983,1.012,4.67,8.0,83.71,69.82
20903,C104,Country 104,Europe & Central Asia,High income,2019,Primary,4.09,99.9,99.8,95.72,85.4,72.85,1.002,0.997,4.92,8.0,81.38,69.95
20904,C104,Country 104,Europe & Central Asia,High income,2019,Secondary,4.09,99.9,99.8,95.72,85.4,72.85,1.002,0.997,4.92,8.0,81.38,69.95
20905,C104,Country 104,Europe & Central Asia,High income,2019,Tertiary,4.09,99.9,99.8,95.72,85.4,72.85,1.002,0.997,4.92,8.0,81.38,69.95
20906,C104,Country 104,Europe & Central Asia,High income,2020,Primary,5.21,99.9,99.8,96.16,84.93,67.75,0.991,0.984,5.28,8.0,85.57,68.91
20907,C104,Country 104,Europe & Central Asia,High income,2020,Secondary,5.21,99.9,99.8,96.16,84.93,67.75,0.991,0.984,5.28,8.0,85.57,68.91
20908,C104,Country 104,Europe & Central Asia,High income,2020,Tertiary,5.21,99.9,99.8,96.16,84.93,67.75,0.991,0.984,5.28,8.0,85.57,68.91
20909,C104,Country 104,Europe & Central Asia,High income,2021,Primary,11.65,99.9,99.8,98.53,84.8,67.35,0.964,0.972,4.75,8.0,85.23,71.06
20910,C104,Country 104,Europe & Central Asia,High income,2021,Secondary,11.65,99.9,99.8,98.53,84.8,67.35,0.964,0.972,4.75,8.0,85.23,71.06
20911,C104,Country 104,Europe & Central Asia,High income,2021,Tertiary,11.65,99.9,99.8,98.53,84.8,67.35,0.964,0.972,4.75,8.0,85.23,71.06
20912,C104,Country 104,Europe & Central Asia,High income,2022,Primary,1.93,99.9,99.8,98.18,90.28,65.26,1.005,0.959,5.26,8.0,85.36,69.42
20913,C104,Country 104,Europe & Central Asia,High income,2022,Secondary,1.93,99.9,99.8,98.18,90.28,65.26,1.005,0.959,5.26,8.0,85.36,69.42
20914,C104,Country 104,Europe & Central Asia,High income,2022,Tertiary,1.93,99.9,99.8,98.18,90.28,65.26,1.005,0.959,5.26,8.0,85.36,69.42
20915,C104,Country 104,Europe & Central Asia,High income,2023,Primary,3.82,99.9,99.8,98.63,86.46,72.79,0.977,0.998,4.87,8.0,88.89,70.14
20916,C104,Country 104,Europe & Central Asia,High income,2023,Secondary,3.82,99.9,99.8,98.63,86.46,72.79,0.977,0.998,4.87,8.0,88.89,70.14
20917,C104,Country 104,Europe & Central Asia,High income,2023,Tertiary,3.82,99.9,99.8,98.63,86.46,72.79,0.977,0.998,4.87,8.0,88.89,70.14
20918,C104,Country 104,Europe & Central Asia,High income,2024,Primary,13.18,99.9,99.8,98.23,89.4,66.79,1.003,0.988,5.13,,82.74,69.68
20919,C104,Country 104,Europe & Central Asia,High income,2024,Secondary,13.18,99.9,99.8,98.23,89.4,66.79,1.003,0.988,5.13,8.0,82.74,69.68
20920,C104,Country 104,Europe & Central Asia,High income,2024,Tertiary,13.18,99.9,99.8,98.23,89.4,66.79,1.003,0.988,5.13,8.0,82.74,69.68
20921,C105,Country 105,Sub-Saharan Africa,Lower middle income,1990,Primary,2.03,64.66,58.76,76.68,50.75,18.65,0.843,0.831,3.69,37.7,68.8,49.22
20922,C105,Country 105,Sub-Saharan Africa,Lower middle income,1990,Secondary,2.03,64.66,58.76,76.68,50.75,18.65,0.843,0.831,3.69,37.7,68.8,49.22
20923,C105,Country 105,Sub-Saharan Africa,Lower middle income,1990,Tertiary,2.03,64.66,58.76,76.68,50.75,18.65,0.843,0.831,3.69,37.7,68.8,49.22
20924,C105,Country 105,Sub-Saharan Africa,Lower middle income,1991,Primary,4.88,62.43,57.1,76.89,55.89,21.88,0.862,0.801,3.78,40.2,67.54,50.22
20925,C105,Country 105,Sub-Saharan Africa,Lower middle income,1991,Secondary,4.88,62.43,57.1,76.89,55.89,21.88,0.862,0.801,3.78,40.2,67.54,50.22
20926,C105,Country 105,Sub-Saharan Africa,Lower middle income,1991,Tertiary,4.88,62.43,57.1,76.89,55.89,21.88,0.862,0.801,3.78,40.2,67.54,50.22
20927,C105,Country 105,Sub-Saharan Africa,Lower middle income,1992,Primary,0.74,64.36,58.12,72.5,52.36,22.66,0.886,0.816,4.03,39.1,60.9,48.47
20928,C105,Country 105,Sub-Saharan Africa,Lower middle income,1992,Secondary,0.74,64.36,58.12,72.5,52.36,22.66,0.886,0.816,4.03,39.1,60.9,48.47
20929,C105,Country 105,Sub-Saharan Africa,Lower middle income,1992,Tertiary,0.74,64.36,58.12,72.5,52.36,22.66,0.886,0.816,4.03,39.1,60.9,48.47
20930,C105,Country 105,Sub-Saharan Africa,Lower middle income,1993,Primary,2.51,63.34,57.74,74.61,54.78,24.1,0.856,0.83,3.74,38.2,63.23,49.84
20931,C105,Country 105,Sub-Saharan Africa,Lower middle income,1993,Secondary,2.51,63.34,57.74,74.61,54.78,24.1,0.856,0.83,3.74,38.2,63.23,49.84
20932,C105,Country 105,Sub-Saharan Africa,Lower middle income,1993,Tertiary,2.51,63.34,57.74,74.61,54.78,24.1,0.856,0.83,3.74,38.2,63.23,49.84
20933,C105,Country 105,Sub-Saharan Africa,Lower middle income,1994,Primary,5.14,63.24,59.22,76.43,54.12,32.65,0.889,0.854,3.63,39.1,69.9,49.88
20934,C105,Country 105,Sub-Saharan Africa,Lower middle income,1994,Secondary,5.14,63.24,59.22,76.43,54.12,32.65,0.889,0.854,,39.1,69.9,49.88
20935,C105,Country 105,Sub-Saharan Africa,Lower middle income,1994,Tertiary,5.14,63.24,59.22,76.43,54.12,32.65,0.889,0.854,3.63,39.1,69.9,49.88
20936,C105,Country 105,Sub-Saharan Africa,Lower middle income,1995,Primary,5.29,66.46,60.73,77.45,60.26,28.3,0.87,0.828,3.61,38.9,70.08,51.16
20937,C105,Country 105,Sub-Saharan Africa,Lower middle income,1995,Secondary,5.29,66.46,60.73,77.45,60.26,28.3,0.87,0.828,3.61,38.9,70.08,51.16
20938,C105,Country 105,Sub-Saharan Africa,Lower middle income,1995,Tertiary,5.29,66.46,60.73,77.45,60.26,28.3,0.87,0.828,3.61,38.9,70.08,51.16
20939,C105,Country 105,Sub-Saharan Africa,Lower middle income,1996,Primary,8.34,63.93,58.6,78.88,60.2,30.61,0.849,0.851,3.65,,66.84,49.51
20940,C105,Country 105,Sub-Saharan Africa,Lower middle income,1996,Secondary,8.34,63.93,58.6,78.88,60.2,30.61,0.849,0.851,3.65,40.3,66.84,49.51
20941,C105,Country 105,Sub-Saharan Africa,Lower middle income,1996,Tertiary,8.34,63.93,58.6,78.88,60.2,30.61,0.849,0.851,3.65,40.3,66.84,49.51
20942,C105,Country 105,Sub-Saharan Africa,Lower middle income,1997,Primary,0.97,65.95,61.39,76.12,59.77,28.99,0.856,0.853,3.73,40.1,68.68,50.65
20943,C105,Country 105,Sub-Saharan Africa,Lower middle income,1997,Secondary,0.97,65.95,61.39,76.12,59.77,28.99,0.856,0.853,3.73,40.1,68.68,50.65
20944,C105,Country 105,Sub-Saharan Africa,Lower middle income,1997,Tertiary,0.97,65.95,61.39,76.12,59.77,28.99,0.856,0.853,3.73,40.1,68.68,50.65
20945,C105,Country 105,Sub-Saharan Africa,Lower middle income,1998,Primary,7.63,64.87,58.42,79.02,54.23,31.57,0.875,0.866,3.71,36.0,70.86,48.83
20946,C105,Country 105,Sub-Saharan Africa,Lower middle income,1998,Secondary,7.63,64.87,58.42,79.02,54.23,31.57,0.875,0.866,3.71,36.0,70.86,48.83
20947,C105,Country 105,Sub-Saharan Africa,Lower middle income,1998,Tertiary,7.63,64.87,58.42,79.02,54.23,31.57,0.875,0.866,3.71,36.0,70.86,48.83
20948,C105,Country 105,Sub-Saharan Africa,Lower middle income,1999,Primary,12.06,66.83,62.08,77.23,56.27,29.52,0.89,0.838,4.0,40.7,69.7,50.13
20949,C105,Country 105,Sub-Saharan Africa,Lower middle income,1999,Secondary,12.06,66.83,62.08,77.23,56.27,29.52,0.89,0.838,4.0,40.7,69.7,50.13
20950,C105,Country 105,Sub-Saharan Africa,Lower middle income,1999,Tertiary,12.06,66.83,62.08,77.23,56.27,29.52,0.89,0.838,4.0,40.7,69.7,50.13
20951,C105,Country 105,Sub-Saharan Africa,Lower middle income,2000,Primary,6.77,67.82,62.82,78.31,57.07,31.05,0.882,0.851,3.61,40.3,70.95,50.29
20952,C105,Country 105,Sub-Saharan Africa,Lower middle income,2000,Secondary,6.77,67.82,62.82,78.31,57.07,31.05,0.882,0.851,3.61,40.3,70.95,50.29
20953,C105,Country 105,Sub-Saharan Africa,Lower middle income,2000,Tertiary,6.77,67.82,62.82,78.31,57.07,31.05,0.882,0.851,3.61,40.3,70.95,50.29
20954,C105,Country 105,Sub-Saharan Africa,Lower middle income,2001,Primary,2.42,65.37,61.63,76.22,60.13,29.3,0.885,0.844,3.53,39.2,62.52,49.11
20955,C105,Country 105,Sub-Saharan Africa,Lower middle income,2001,Secondary,2.42,65.37,61.63,76.22,60.13,29.3,0.885,0.844,3.53,39.2,62.52,49.11
20956,C105,Country 105,Sub-Saharan Africa,Lower middle income,2001,Tertiary,2.42,65.37,61.63,76.22,60.13,29.3,0.885,0.844,3.53,39.2,62.52,49.11
20957,C105,Country 105,Sub-Saharan Africa,Lower middle income,2002,Primary,2.87,66.46,61.09,74.19,59.3,29.51,0.863,0.85,3.64,38.7,65.49,51.02
20958,C105,Country 105,Sub-Saharan Africa,Lower middle income,2002,Secondary,2.87,66.46,61.09,74.19,59.3,29.51,0.863,0.85,3.64,38.7,65.49,51.02
20959,C105,Country 105,Sub-Saharan Africa,Lower middle income,2002,Tertiary,2.87,66.46,61.09,74.19,59.3,29.51,0.863,0.85,3.64,38.7,65.49,51.02
20960,C105,Country 105,Sub-Saharan Africa,Lower middle income,2003,Primary,0.87,66.69,61.45,78.27,58.71,25.18,0.883,0.83,3.51,38.6,71.42,50.77
20961,C105,Country 105,Sub-Saharan Africa,Lower middle income,2003,Secondary,0.87,66.69,61.45,78.27,58.71,25.18,0.883,0.83,3.51,38.6,71.42,50.77
20962,C105,Country 105,Sub-Saharan Africa,Lower middle income,2003,Tertiary,0.87,66.69,61.45,78.27,58.71,25.18,0.883,0.83,3.51,38.6,71.42,50.77
20963,C105,Country 105,Sub-Saharan Africa,Lower middle income,2004,Primary,3.47,65.27,60.92,78.83,58.03,25.17,0.866,0.872,3.38,38.5,65.36,50.12
20964,C105,Country 105,Sub-Saharan Africa,Lower middle income,2004,Secondary,3.47,65.27,60.92,78.83,58.03,25.17,0.866,0.872,3.38,38.5,65.36,50.12
20965,C105,Country 105,Sub-Saharan Africa,Lower middle income,2004,Tertiary,3.47,65.27,60.92,78.83,58.03,25.17,0.866,0.872,3.38,38.5,65.36,50.12
20966,C105,Country 105,Sub-Saharan Africa,Lower middle income,2005,Primary,1.94,66.97,61.17,85.33,60.24,30.17,0.869,0.897,3.25,35.9,73.84,52.01
20967,C105,Country 105,Sub-Saharan Africa,Lower middle income,2005,Secondary,1.94,66.97,61.17,85.33,60.24,30.17,0.869,0.897,3.25,35.9,73.84,52.01
20968,C105,Country 105,Sub-Saharan Africa,Lower middle income,2005,Tertiary,1.94,66.97,61.17,85.33,60.24,30.17,0.869,0.897,3.25,35.9,73.84,52.01
20969,C105,Country 105,Sub-Saharan Africa,Lower middle income,2006,Primary,5.68,67.94,61.71,83.86,57.52,25.93,0.894,0.874,4.02,37.8,72.67,53.53
20970,C105,Country 105,Sub-Saharan Africa,Lower middle income,2006,Secondary,5.68,67.94,61.71,83.86,57.52,25.93,0.894,0.874,4.02,37.8,72.67,53.53
20971,C105,Country 105,Sub-Saharan Africa,Lower middle income,2006,Tertiary,5.68,67.94,61.71,83.86,57.52,25.93,0.894,0.874,4.02,37.8,72.67,53.53
20972,C105,Country 105,Sub-Saharan Africa,Lower middle income,2007,Primary,9.04,66.12,61.25,83.01,60.0,33.18,0.905,0.879,3.08,37.6,75.98,51.56
20973,C105,Country 105,Sub-Saharan Africa,Lower middle income,2007,Secondary,9.04,66.12,61.25,83.01,60.0,33.18,0.905,0.879,3.08,37.6,75.98,51.56
20974,C105,Country 105,Sub-Saharan Africa,Lower middle income,2007,Tertiary,9.04,66.12,61.25,83.01,60.0,33.18,0.905,0.879,3.08,37.6,75.98,51.56
20975,C105,Country 105,Sub-Saharan Africa,Lower middle income,2008,Primary,14.55,68.36,64.07,79.6,62.66,32.15,0.868,0.876,3.68,37.4,70.63,53.25
